VILLE_3;CHAT;CHIEN;VILLE;VILLE_2;COORDONNEES;LON;LAT;CODE POSTAL;CODE INSEE
SAINT-GILLES-DE-CRETOT;38;68;Saint-Gilles-de-Crétot;saint gille de cretot;[0.6526974556983921, 49.558171651312016];0.652697456;49.55817165;76490;76585
SAINT-GILLES-DE-LA-NEUVILLE;56;132;Saint-Gilles-de-la-Neuville;saint gilles de la neuville;[0.37056031561196, 49.572899594716255];0.370560316;49.57289959;76430;76586
SAINT-GILLES-DES-MARAIS;352;142;Saint-Gilles-des-Marais;saint gilles des marais;[-0.6980073087473461, 48.58503264157218];-0.698007309;48.58503264;61700;61401
SAINT-GILLES-DU-MENE;14;105;;le mene  saint gilles du mene;[-2.550252306303208, 48.24353718343666];-2.550252306;48.24353718;22330;22292
SAINT-GILLES-LES-BOIS;22;142;Saint-Gilles-les-Bois;saint gilles les bois;[-3.090569687128301, 48.65702263108125];-3.090569687;48.65702263;22290;22293
SAINT-GILLES-LES-FORETS;157;577;Saint-Gilles-les-Forêts;st gilles les forets;[1.66694771197522, 45.629076018279186];1.666947712;45.62907602;87130;87147
SAINT-GILLES-PLIGEAUX;21;95;Saint-Gilles-Pligeaux;saint gilles pligeaux;[-3.087109925124405, 48.379664495166885];-3.087109925;48.3796645;22480;22294
SAINT-GILLES-VIEUX-MARCHE;23;104;Saint-Gilles-Vieux-Marché;saint gilles du vieux marche;[-2.969514125956283, 48.2503674727123];-2.969514126;48.25036747;22530;22295
SAINT-GINEIS-EN-COIRON;14;80;Saint-Gineys-en-Coiron;saint gineis en coiron;[4.538942946741717, 44.63370661359715];4.538942947;44.63370661;7580;7242
SAINT-GINGOLPH;113;95;Saint-Gingolph;saint gingolph;[6.778102308489876, 46.38820888348873];6.778102308;46.38820888;74500;74237
SAINT-GIROD;17;63;;saint girod;[5.967068171696907, 45.779812317709116];5.967068172;45.77981232;73410;73239
SAINT-GIRONS;1128;1414;Saint-Girons;saint girons;[1.153265955326279, 42.9752923045037];1.153265955;42.9752923;9200;9261
SAINT-GIRONS-D'AIGUEVIVES;75;345;Saint-Girons-d'Aiguevives;st girons d'aiguevives;[-0.538156488225152, 45.14664166145495];-0.538156488;45.14664166;33920;33416
SAINT-GIRONS-EN-BEARN;7;25;Saint-Girons-en-Béarn;saint girons en bearn;[-0.8238060529956711, 43.55057905463249];-0.823806053;43.55057905;64300;64479
SAINT-GLADIE-ARRIVE-MUNEIN;9;39;Saint-Gladie-Arrive-Munein;st gladie arrive munein;[-0.922870133209548, 43.371442206246854];-0.922870133;43.37144221;64390;64480
SAINT-GLEN;44;122;Saint-Glen;saint  glen;[-2.521566445392301, 48.352265785133376];-2.521566445;48.35226579;22510;22296
SAINT-GOAZEC;65;188;Saint-Goazec;saint  goazec;[-3.765615704645832, 48.15124363473252];-3.765615705;48.15124363;29520;29249
SAINT-GOBAIN;225;403;Saint-Gobain;saint   gobain;[3.394111436720336, 49.59538872133635];3.394111437;49.59538872;2410;2680
SAINT-GOBERT;5;54;Saint-Gobert;saint gobert;[3.8321915204705963, 49.80376059682037];3.83219152;49.8037606;2140;2681
SAINT-GOIN;17;51;Saint-Goin;saint goin;[-0.7250992670354911, 43.23120121555932];-0.725099267;43.23120122;64400;64481
SAINT-GONDON;98;275;Saint-Gondon;saint godon;[2.539605390034525, 47.68838341165405];2.53960539;47.68838341;45500;45280
SAINT-GONDRAN;46;101;Saint-Gondran;saint gondran;[-1.825012637102511, 48.26826722842005];-1.825012637;48.26826723;35630;35276
SAINT-GONLAY;25;69;Saint-Gonlay;saint gonlay;[-2.076587885419681, 48.113246960772464];-2.076587885;48.11324696;35750;35277
SAINT-GONNERY;50;246;Saint-Gonnery;st gonnery;[-2.8222508361697463, 48.12596503051482];-2.822250836;48.12596503;56920;56215
SAINT-GOR;23;137;Saint-Gor;saint gor;[-0.23554160646992803, 44.07043579470198];-0.235541606;44.07043579;40120;40262
SAINT-GORGON;57;139;Saint-Gorgon;saint gorgon;[6.653492116716878, 48.32069005053794];6.653492117;48.32069005;88700;88417
SAINT-GORGON-MAIN;11;44;Saint-Gorgon-Main;saint gorgon main;[6.336119293235754, 47.01724207557477];6.336119293;47.01724208;25520;25517
SAINT-GOUENO;34;150;;saint  goueno;[-2.555269220151761, 48.28010615904431];-2.55526922;48.28010616;22330;22297
SAINT-GOURGON;5;25;Saint-Gourgon;saint gourgon;[1.012448518404443, 47.6608251121608];1.012448518;47.66082511;41310;41213
SAINT-GOURSON;17;63;Saint-Gourson;saint gourson;[0.31252080763732304, 45.95214464383606];0.312520808;45.95214464;16700;16325
SAINT-GOUSSAUD;14;53;Saint-Goussaud;saint goussaud;[1.561279828058344, 46.0310651724798];1.561279828;46.03106517;23430;23200
SAINT-GRATIEN;1600;1096;Saint-Gratien;saint gratien;[2.403204987904734, 49.965161888076096];2.403204988;49.96516189;80260;80704
SAINT-GRATIEN-SAVIGNY;19;52;Saint-Gratien-Savigny;saint gratien savigny;[3.659012447893807, 46.90089298874407];3.659012448;46.90089299;58340;58243
SAINT-GRAVE;66;200;Saint-Gravé;saint grave;[-2.288207008627662, 47.7228923689218];-2.288207009;47.72289237;56220;56218
SAINT-GREGOIRE;874;869;Saint-Grégoire;saint gregoire;[2.261064418090006, 43.95516741924151];2.261064418;43.95516742;81350;81253
SAINT-GREGOIRE-D'ARDENNES;28;35;Saint-Grégoire-d'Ardennes;saint gregoire d'ardennes;[-0.508841326498508, 45.510240892687854];-0.508841326;45.51024089;17240;17343
SAINT-GREGOIRE-DU-VIEVRE;33;100;Saint-Grégoire-du-Vièvre;saint gregoire du vievre;[0.625953044218135, 49.24514942341125];0.625953044;49.24514942;27450;27550
SAINT-GRIEDE;2;54;Saint-Griède;saint griede;[-0.09648533878588601, 43.72450380985898];-0.096485339;43.72450381;32110;32380
SAINT-GROUX;20;42;Saint-Groux;saint groux;[0.158281898668154, 45.89086439060199];0.158281899;45.89086439;16230;16326
SAINT-GUEN;22;146;;saint guen;[-2.913803004152744, 48.21101169349103];-2.913803004;48.21101169;22530;22298
SAINT-GUILHEM-LE-DESERT;11;78;Saint-Guilhem-le-Désert;st guilhem le desert;[3.545054814452031, 43.75666441204144];3.545054814;43.75666441;34150;34261
SAINT-GUILLAUME;25;113;Saint-Guillaume;saint guillaume;[5.590845499642082, 44.94536593847272];5.5908455;44.94536594;38650;38391
SAINT-GUINOUX;99;243;Saint-Guinoux;saint  guinoux;[-1.888059912743445, 48.579309682776234];-1.888059913;48.57930968;35430;35279
SAINT-GUIRAUD;55;70;Saint-Guiraud;saint guiraud;[3.451342186052776, 43.67840327863832];3.451342186;43.67840328;34725;34262
SAINT-GUYOMARD;100;298;Saint-Guyomard;saint guyomard;[-2.502103749642248, 47.77934192534663];-2.50210375;47.77934193;56460;56219
SAINT-HAON;5;113;Saint-Haon;saint haon;[3.761824117638283, 44.85517361763929];3.761824118;44.85517362;43340;43192
SAINT-HAON-LE-CHATEL;67;88;Saint-Haon-le-Châtel;saint haon le chatel;[3.917076353728468, 46.064765312349756];3.917076354;46.06476531;42370;42232
SAINT-HAON-LE-VIEUX;33;383;Saint-Haon-le-Vieux;saint haon le vieux;[3.904648949508886, 46.07419932685984];3.90464895;46.07419933;42370;42233
SAINT-HEAND;163;421;Saint-Héand;saint heand;[4.382036562968201, 45.5305252118537];4.382036563;45.53052521;42570;42234
SAINT-HELEN;135;315;Saint-Hélen;saint helen;[-1.959196412160677, 48.466115466116996];-1.959196412;48.46611547;22100;22299
SAINT-HELIER;7;3;Saint-Hélier;saint helier;[4.688245099543876, 47.38902792100491];4.6882451;47.38902792;21690;21552
SAINT-HELLIER;62;887;Saint-Hellier;saint hellier;[1.197534811339926, 49.73928957702436];1.197534811;49.73928958;76680;76588
SAINT-HERBLAIN;5069;2783;Saint-Herblain;saint herblain;[-1.6343481869167942, 47.224376241239284];-1.634348187;47.22437624;44800;44162
SAINT-HERBLON;0;1;;st herblon (vair sur loire);[-1.11538134874414, 47.40638012153444];-1.115381349;47.40638012;44150;44163
SAINT-HERENT;2;44;Saint-Hérent;st herent;[3.140166729346761, 45.46032408105746];3.140166729;45.46032408;63340;63357
SAINT-HERNIN;87;236;Saint-Hernin;saint hernin;[-3.610836165241987, 48.208549147563076];-3.610836165;48.20854915;29270;29250
SAINT-HERVE;34;117;Saint-Hervé;saint herve;[-2.811917496390342, 48.27377876594817];-2.811917496;48.27377877;22460;22300
SAINT-HILAIRE;343;1008;Saint-Hilaire;saint hilaire;[3.015433896237097, 46.4866887035096];3.015433896;46.4866887;3440;3238
SAINT-HILAIRE-AU-TEMPLE;27;63;Saint-Hilaire-au-Temple;saint hilaire au temple;[4.374739573950264, 49.05769811866157];4.374739574;49.05769812;51400;51485
SAINT-HILAIRE-BONNEVAL;98;272;Saint-Hilaire-Bonneval;saint hilaire bonneval;[1.367891718795066, 45.7218835883956];1.367891719;45.72188359;87260;87148
SAINT-HILAIRE-COTTES;18;206;Saint-Hilaire-Cottes;saint hilaire cottes;[2.396802320314188, 50.56738891877185];2.39680232;50.56738892;62120;62750
SAINT-HILAIRE-CUSSON-LA-VALMITTE;12;106;Saint-Hilaire-Cusson-la-Valmitte;saint hilaire cusson la valmitte;[4.059755380691457, 45.36792375744668];4.059755381;45.36792376;42380;42235
SAINT-HILAIRE-D'ESTISSAC;11;47;Saint-Hilaire-d'Estissac;saint hilaire d estissac;[0.5053949065570661, 45.014476320960306];0.505394907;45.01447632;24140;24422
SAINT-HILAIRE-D'OZILHAN;105;203;Saint-Hilaire-d'Ozilhan;saint hilaire d hozilhan;[4.59999456727195, 43.97230030961175];4.599994567;43.97230031;30210;30260
SAINT-HILAIRE-DE-BEAUVOIR;41;100;Saint-Hilaire-de-Beauvoir;saint hilaire de beauvoir;[4.019451923321357, 43.753031106420245];4.019451923;43.75303111;34160;34263
SAINT-HILAIRE-DE-BRENS;41;82;Saint-Hilaire-de-Brens;saint hilaire de breins;[5.290663180695637, 45.67557779462473];5.290663181;45.67557779;38460;38392
SAINT-HILAIRE-DE-BRETHMAS;428;855;Saint-Hilaire-de-Brethmas;saint hilaire de brethmas;[4.12381898108147, 44.09207594175939];4.123818981;44.09207594;30560;30259
SAINT-HILAIRE-DE-BRIOUZE;25;106;Saint-Hilaire-de-Briouze;saint hilaire de briouze;[-0.307659665430214, 48.70729680611954];-0.307659665;48.70729681;61220;61402
SAINT-HILAIRE-DE-CHALEONS;137;371;Saint-Hilaire-de-Chaléons;st hilaire de chaleons;[-1.879836379673047, 47.0958948849494];-1.87983638;47.09589488;44680;44164
SAINT-HILAIRE-DE-CLISSON;110;222;Saint-Hilaire-de-Clisson;sain hilaire de clisson;[-1.316573233403063, 47.059582646461884];-1.316573233;47.05958265;44190;44165
SAINT-HILAIRE-DE-COURT;45;156;Saint-Hilaire-de-Court;saint hilaire de court;[2.003418796769472, 47.200857117535826];2.003418797;47.20085712;18100;18214
SAINT-HILAIRE-DE-GONDILLY;27;64;Saint-Hilaire-de-Gondilly;saint hilaire de gondilly;[2.902532319709627, 47.02357699361988];2.90253232;47.02357699;18320;18215
SAINT-HILAIRE-DE-LA-COTE;216;479;Saint-Hilaire-de-la-Côte;saint hilaire de la cot;[5.329880182485898, 45.38937657197723];5.329880182;45.38937657;38260;38393
SAINT-HILAIRE-DE-LA-NOAILLE;28;85;Saint-Hilaire-de-la-Noaille;saint hilaire de la noaille;[0.005307647867774001, 44.603175049413494];0.005307648;44.60317505;33190;33418
SAINT-HILAIRE-DE-LAVIT;2;75;Saint-Hilaire-de-Lavit;st hilaire de lavit;[3.8544551718787172, 44.253414914682075];3.854455172;44.25341491;48160;48158
SAINT-HILAIRE-DE-LOULAY;1;0;;saint hiliare de loulay;[-1.327667406317248, 47.00853682301581];-1.327667406;47.00853682;85600;85224
SAINT-HILAIRE-DE-RIEZ;1062;1943;Saint-Hilaire-de-Riez;st hilaire du riez;[-1.964392289648092, 46.743273218782];-1.96439229;46.74327322;85270;85226
SAINT-HILAIRE-DE-VILLEFRANCHE;98;310;Saint-Hilaire-de-Villefranche;saint hilaire de villefranche;[-0.5360459385351241, 45.85898270037742];-0.536045939;45.8589827;17770;17344
SAINT-HILAIRE-DE-VOUST;36;186;Saint-Hilaire-de-Voust;saint hilaire de voust;[-0.6514862456744931, 46.59149883115605];-0.651486246;46.59149883;85120;85229
SAINT-HILAIRE-DES-LANDES;69;165;Saint-Hilaire-des-Landes;saint hilaire des landes;[-1.366607331953172, 48.338300065305006];-1.366607332;48.33830007;35140;35280
SAINT-HILAIRE-DES-LOGES;95;531;Saint-Hilaire-des-Loges;saint hilaire des loges;[-0.650611151997689, 46.474711787799635];-0.650611152;46.47471179;85240;85227
SAINT-HILAIRE-DU-BOIS;69;298;Saint-Hilaire-du-Bois;saint hilaire du bois;[-0.07447566500328501, 44.66122947684105];-0.074475665;44.66122948;33540;33419
SAINT-HILAIRE-DU-MAINE;44;216;Saint-Hilaire-du-Maine;st hilaire du maine;[-0.9309724058209311, 48.22306749558915];-0.930972406;48.2230675;53380;53226
SAINT-HILAIRE-DU-ROSIER;148;358;Saint-Hilaire-du-Rosier;saint hilaire du rosier;[5.250138528823313, 45.09079032382211];5.250138529;45.09079032;38840;38394
SAINT-HILAIRE-EN-LIGNIERES;58;237;Saint-Hilaire-en-Lignières;saint hilaire en lignie;[2.130225899208607, 46.73803440951416];2.130225899;46.73803441;18160;18216
SAINT-HILAIRE-EN-MORVAN;21;76;Saint-Hilaire-en-Morvan;saint hilaire en morvan;[3.887287917142583, 47.06828316237382];3.887287917;47.06828316;58120;58244
SAINT-HILAIRE-EN-WOEVRE;4;13;Saint-Hilaire-en-Woëvre;st hilaire en woevre;[5.706361979757768, 49.07479358204197];5.70636198;49.07479358;55160;55457
SAINT-HILAIRE-FOISSAC;21;354;Saint-Hilaire-Foissac;saint hilaire foissac;[2.114646306245655, 45.323742747678665];2.114646306;45.32374275;19550;19208
SAINT-HILAIRE-FONTAINE;14;44;Saint-Hilaire-Fontaine;saint hilaire fontaine;[3.636131801824285, 46.775124525511785];3.636131802;46.77512453;58300;58245
SAINT-HILAIRE-LA-CROIX;31;139;Saint-Hilaire-la-Croix;saint hilaire la croix;[3.04481120335786, 46.03953887505731];3.044811203;46.03953888;63440;63358
SAINT-HILAIRE-LA-GRAVELLE;79;181;Saint-Hilaire-la-Gravelle;saint hilaire la fravelle;[1.182634703114386, 47.93123226103549];1.182634703;47.93123226;41160;41214
SAINT-HILAIRE-LA-PALUD;147;339;Saint-Hilaire-la-Palud;saint hilaire  la palud;[-0.715171830149084, 46.26149448938335];-0.71517183;46.26149449;79210;79257
SAINT-HILAIRE-LA-PLAINE;25;161;Saint-Hilaire-la-Plaine;saint hilaire la plaine;[1.9848391079310341, 46.11560850654863];1.984839108;46.11560851;23150;23201
SAINT-HILAIRE-LA-TREILLE;18;224;Saint-Hilaire-la-Treille;saint hilaire la treille;[1.310481734828222, 46.24885907390962];1.310481735;46.24885907;87190;87149
SAINT-HILAIRE-LE-CHATEAU;24;75;Saint-Hilaire-le-Château;st hilaire le chateau;[1.897752188628101, 45.99374986702669];1.897752189;45.99374987;23250;23202
SAINT-HILAIRE-LE-CHATEL;22;157;Saint-Hilaire-le-Châtel;saint hilaire le chatei;[0.540291950033711, 48.55512731589626];0.54029195;48.55512732;61400;61404
SAINT-HILAIRE-LE-GRAND;31;122;Saint-Hilaire-le-Grand;saint hilaire le grand;[4.449343191273495, 49.17168520992965];4.449343191;49.17168521;51600;51486
SAINT-HILAIRE-LE-LIERRU;0;52;;st hilairele lierru;[0.547901080505051, 48.108885410474485];0.547901081;48.10888541;72160;72288
SAINT-HILAIRE-LE-PETIT;32;73;Saint-Hilaire-le-Petit;hilaire le petit;[4.3819111257654715, 49.26516757388553];4.381911126;49.26516757;51490;51487
SAINT-HILAIRE-LE-VOUHIS;64;452;Saint-Hilaire-le-Vouhis;saint hilaire le vouhis;[-1.152225908839713, 46.685919866876404];-1.152225909;46.68591987;85480;85232
SAINT-HILAIRE-LES-ANDRESIS;96;296;Saint-Hilaire-les-Andrésis;saint hilaire les andresis;[3.015387371775222, 48.05459625377997];3.015387372;48.05459625;45320;45281
SAINT-HILAIRE-LES-COURBES;0;65;Saint-Hilaire-les-Courbes;saint hilaire les courbes;[1.821446828146264, 45.59837095390239];1.821446828;45.59837095;19170;19209
SAINT-HILAIRE-LES-MONGES;3;38;Saint-Hilaire-les-Monges;st hilaire les monges;[2.665188452455485, 45.807983513809845];2.665188452;45.80798351;63380;63359
SAINT-HILAIRE-LES-PLACES;45;206;Saint-Hilaire-les-Places;saint hilaire les place;[1.15231983928262, 45.63627845161968];1.152319839;45.63627845;87800;87150
SAINT-HILAIRE-LEZ-CAMBRAI;66;367;Saint-Hilaire-lez-Cambrai;st hilaire lez cambrai;[3.416891273598983, 50.1812812122505];3.416891274;50.18128121;59292;59533
SAINT-HILAIRE-LUC;2;15;Saint-Hilaire-Luc;saint hilaire luc;[2.207626183822722, 45.34603193685437];2.207626184;45.34603194;19160;19210
SAINT-HILAIRE-PETITVILLE;0;1;;saint hilaire petite ville;[-1.217885677018937, 49.303599070231094];-1.217885677;49.30359907;50500;50485
SAINT-HILAIRE-PEYROUX;73;232;Saint-Hilaire-Peyroux;saint hilaire peyroux;[1.6418749521381, 45.21039860225308];1.641874952;45.2103986;19560;19211
SAINT-HILAIRE-SAINT-MESMIN;448;333;Saint-Hilaire-Saint-Mesmin;saint  hilaire  saint  mesmin;[1.8340315493729271, 47.8500863067195];1.834031549;47.85008631;45160;45282
SAINT-HILAIRE-SOUS-CHARLIEU;11;149;Saint-Hilaire-sous-Charlieu;saint hilaire sous charlieu;[4.183361482804614, 46.12102882176755];4.183361483;46.12102882;42190;42236
SAINT-HILAIRE-SOUS-ROMILLY;17;133;Saint-Hilaire-sous-Romilly;saint hilaire sous romilly;[3.65717692243113, 48.49786436519702];3.657176922;48.49786437;10100;10341
SAINT-HILAIRE-SUR-BENAIZE;18;114;Saint-Hilaire-sur-Benaize;saint hilaire sur benaise;[1.066741524251887, 46.55693061158131];1.066741524;46.55693061;36370;36197
SAINT-HILAIRE-SUR-ERRE;24;91;Saint-Hilaire-sur-Erre;saint hilaire sur erre;[0.7458284809359601, 48.312165651055075];0.745828481;48.31216565;61340;61405
SAINT-HILAIRE-SUR-HELPE;51;189;Saint-Hilaire-sur-Helpe;st hilaire sur helpe;[3.900047134881031, 50.13668701570052];3.900047135;50.13668702;59440;59534
SAINT-HILAIRE-SUR-PUISEAUX;18;47;Saint-Hilaire-sur-Puiseaux;saint hilaire sur puiseaux;[2.698553934065048, 47.90715293461819];2.698553934;47.90715293;45700;45283
SAINT-HILAIRE-SUR-RISLE;54;69;Saint-Hilaire-sur-Risle;saint hilaire sur risle;[0.507831900423771, 48.7245700882238];0.5078319;48.72457009;61270;61406
SAINT-HILAIRE-SUR-YERRE;18;88;;saint hilaire sur yere;[1.219230794670236, 48.03114745113246];1.219230795;48.03114745;28220;28340
SAINT-HILAIRE-TAURIEUX;5;17;Saint-Hilaire-Taurieux;st hilaire taurieux;[1.83285780000578, 45.08318878215713];1.8328578;45.08318878;19400;19212
SAINT-HILARION;221;225;Saint-Hilarion;st hilarion;[1.7286152785309792, 48.622498351561795];1.728615279;48.62249835;78125;78557
SAINT-HILLIERS;379;438;Saint-Hilliers;saint hillier;[3.2582355268439223, 48.62891464105825];3.258235527;48.62891464;77160;77414
SAINT-HIPPOLYTE;840;1625;Saint-Hippolyte;saint hippolyte;[-0.9051179393328671, 45.91987030971783];-0.905117939;45.91987031;17430;17346
SAINT-HIPPOLYTE-DE-CATON;38;73;Saint-Hippolyte-de-Caton;saint hippolyte de caton;[4.201820554964795, 44.07222093663823];4.201820555;44.07222094;30360;30261
SAINT-HIPPOLYTE-DE-MONTAIGU;47;114;Saint-Hippolyte-de-Montaigu;saint hippolyte de montaigu;[4.494319490447483, 44.03343957904317];4.49431949;44.03343958;30700;30262
SAINT-HIPPOLYTE-DU-FORT;483;832;Saint-Hippolyte-du-Fort;saint hippolyte du fort;[3.853060847843854, 43.954133572199154];3.853060848;43.95413357;30170;30263
SAINT-HIPPOLYTE-LE-GRAVEYRON;14;48;Saint-Hippolyte-le-Graveyron;saint hipollyte le graveyron;[5.076109297968326, 44.1203739984281];5.076109298;44.120374;84330;84109
SAINT-HONORE;0;1;;tors st honore;[5.820261450337169, 44.95805187347728];5.82026145;44.95805187;38350;38396
SAINT-HONORE-LES-BAINS;73;165;Saint-Honoré-les-Bains;saint honore les baines;[3.853910510246819, 46.89959944903027];3.85391051;46.89959945;58360;58246
SAINT-HUBERT;35;49;Saint-Hubert;saint hubert;[6.3617993325588085, 49.23093337156018];6.361799333;49.23093337;57640;57612
SAINT-HURUGE;2;9;Saint-Huruge;st huruge;[4.574767602711679, 46.57872095385194];4.574767603;46.57872095;71460;71427
SAINT-HYMER;67;153;Saint-Hymer;saint hymer;[0.167395984438192, 49.24329327183374];0.167395984;49.24329327;14130;14593
SAINT-HYMETIERE;2;30;;saint hymetiere;[5.549248546744681, 46.360807433456436];5.549248547;46.36080743;39240;39483
SAINT-IGEAUX;11;81;Saint-Igeaux;saint igeaux;[-3.114746706530333, 48.27775051031839];-3.114746707;48.27775051;22570;22334
SAINT-IGNAN;6;85;Saint-Ignan;saint ignan;[0.689844810980487, 43.15685132260787];0.689844811;43.15685132;31800;31487
SAINT-IGNAT;54;178;Saint-Ignat;saint ignat;[3.273318515004252, 45.919891172408626];3.273318515;45.91989117;63720;63362
SAINT-IGNY-DE-ROCHE;23;247;Saint-Igny-de-Roche;saint igny de roche;[4.303712380243787, 46.187952520961446];4.30371238;46.18795252;71170;71428
SAINT-IGNY-DE-VERS;16;138;Saint-Igny-de-Vers;saint igny de vers;[4.441561178952138, 46.23680701950058];4.441561179;46.23680702;69790;69209
SAINT-ILLIDE;22;152;Saint-Illide;saint illide;[2.320794249656536, 45.050570657991784];2.32079425;45.05057066;15310;15191
SAINT-ILLIERS-LA-VILLE;66;109;Saint-Illiers-la-Ville;saint illers la ville;[1.5442103418969602, 48.97762644519356];1.544210342;48.97762645;78980;78558
SAINT-ILLIERS-LE-BOIS;103;127;Saint-Illiers-le-Bois;saint illier le bois;[1.5118698164039222, 48.96509397584606];1.511869816;48.96509398;78980;78559
SAINT-ILPIZE;14;64;Saint-Ilpize;saint ilpize;[3.406532372086875, 45.20039520690737];3.406532372;45.20039521;43380;43195
SAINT-IMOGES;42;42;Saint-Imoges;saint imoges;[3.9846581719812972, 49.106974667913924];3.984658172;49.10697467;51160;51488
SAINT-INGLEVERT;46;125;Saint-Inglevert;saint inglevert;[1.743831128637832, 50.871534756199104];1.743831129;50.87153476;62250;62751
SAINT-ISMIER;672;609;Saint-Ismier;saint imier;[5.828587296232751, 45.251929149758666];5.828587296;45.25192915;38330;38397
SAINT-IZAIRE;17;100;Saint-Izaire;saint izaire;[2.7033887351798143, 43.97092767149069];2.703388735;43.97092767;12480;12228
SAINT-JACQUES;17;37;Saint-Jacques;st jacques;[6.371285171427777, 43.976917929016146];6.371285171;43.97691793;4330;4180
SAINT-JACQUES-D'ALIERMONT;358;91;Saint-Jacques-d'Aliermont;saint jacques aliermont;[1.251916621506986, 49.84789200388385];1.251916622;49.847892;76510;76590
SAINT-JACQUES-D'AMBUR;10;70;Saint-Jacques-d'Ambur;saint jacques d'ambur;[2.766466715927628, 45.89668316020316];2.766466716;45.89668316;63230;63363
SAINT-JACQUES-D'ATTICIEUX;22;90;Saint-Jacques-d'Atticieux;st jacques d atticieux;[4.663330608326833, 45.33182633428619];4.663330608;45.33182633;7340;7243
SAINT-JACQUES-DE-LA-LANDE;997;719;Saint-Jacques-de-la-Lande;saint jacques de la lande;[-1.724053813222378, 48.07556258840184];-1.724053813;48.07556259;35136;35281
SAINT-JACQUES-DE-NEHOU;26;199;Saint-Jacques-de-Néhou;saint jacques de nehou;[-1.6166374627908282, 49.42013554706556];-1.616637463;49.42013555;50390;50486
SAINT-JACQUES-DE-THOUARS;42;84;Saint-Jacques-de-Thouars;saint jacques de thouard;[-0.233924746737929, 46.969421828672324];-0.233924747;46.96942183;79100;79258
SAINT-JACQUES-DES-BLATS;14;52;Saint-Jacques-des-Blats;saint jacques de blats;[2.721040453240557, 45.055465962763435];2.721040453;45.05546596;15800;15192
SAINT-JACQUES-DES-GUERETS;5;23;Saint-Jacques-des-Guérets;saint jacques des guerets;[0.7903957668950761, 47.76630142303286];0.790395767;47.76630142;41800;41215
SAINT-JACQUES-SUR-DARNETAL;245;254;Saint-Jacques-sur-Darnétal;st jacques sur darnetal;[1.208226208472799, 49.445787785681006];1.208226208;49.44578779;76160;76591
SAINT-JACUT-DE-LA-MER;128;107;Saint-Jacut-de-la-Mer;st jacut de la mer;[-2.193246835903418, 48.58799647523966];-2.193246836;48.58799648;22750;22302
SAINT-JACUT-DU-MENE;52;210;;le mene  st jacut du mene;[-2.486232262731685, 48.27815823936166];-2.486232263;48.27815824;22330;22303
SAINT-JACUT-LES-PINS;141;333;Saint-Jacut-les-Pins;saint jacus les pins;[-2.212299391331068, 47.67765227481977];-2.212299391;47.67765227;56220;56221
SAINT-JAL;31;364;Saint-Jal;saiint jal;[1.648946112797516, 45.393145121560856];1.648946113;45.39314512;19700;19213
SAINT-JAMES;177;573;Saint-James;saint james;[-1.326349144055315, 48.525748337262485];-1.326349144;48.52574834;50240;50487
SAINT-JAMMES;59;97;Saint-Jammes;saint   jammes;[-0.253048695967219, 43.36149305308865];-0.253048696;43.36149305;64160;64482
SAINT-JANS-CAPPEL;118;376;Saint-Jans-Cappel;saint jans cappel;[2.721848215959795, 50.76842419877159];2.721848216;50.7684242;59270;59535
SAINT-JEAN;1009;1026;Saint-Jean;saint  jean;[1.5008021360674801, 43.66320002179921];1.500802136;43.66320002;31240;31488
SAINT-JEAN-AUX-BOIS;122;127;Saint-Jean-aux-Bois;saint jean aux bois;[4.306268861232881, 49.72495920245304];4.306268861;49.7249592;8220;8382
SAINT-JEAN-BONNEFONDS;295;707;Saint-Jean-Bonnefonds;saint jean bonefonds;[4.448481721465162, 45.45687861581239];4.448481721;45.45687862;42650;42237
SAINT-JEAN-BREVELAY;232;585;Saint-Jean-Brévelay;st jean brevelay;[-2.727586579568926, 47.83123120695717];-2.72758658;47.83123121;56660;56222
SAINT-JEAN-CAP-FERRAT;124;277;Saint-Jean-Cap-Ferrat;saint jea cap ferrat;[7.329936324369011, 43.68717889300502];7.329936324;43.68717889;6230;6121
SAINT-JEAN-CHAMBRE;15;86;Saint-Jean-Chambre;saint jean chambre;[4.561640827102846, 44.90833620924889];4.561640827;44.90833621;7240;7244
SAINT-JEAN-D'AIGUES-VIVES;29;77;Saint-Jean-d'Aigues-Vives;saint jean d'aigues vives;[1.876806868027706, 42.918908144816456];1.876806868;42.91890814;9300;9262
SAINT-JEAN-D'ALCAPIES;25;98;Saint-Jean-d'Alcapiès;saint jean d'alcapies;[2.9670258736579997, 43.948651777904374];2.967025874;43.94865178;12250;12229
SAINT-JEAN-D'ANGELY;705;1398;Saint-Jean-d'Angély;saint jean d angely;[-0.5198341008379811, 45.94271726367012];-0.519834101;45.94271726;17400;17347
SAINT-JEAN-D'ANGLE;54;199;Saint-Jean-d'Angle;saint jean d'angle;[-0.972275648087179, 45.8311345147189];-0.972275648;45.83113451;17620;17348
SAINT-JEAN-D'ARDIERES;208;408;;sain jean d'ardieres;[4.722193082865967, 46.12701637970101];4.722193083;46.12701638;69220;69211
SAINT-JEAN-D'ARVES;9;86;Saint-Jean-d'Arves;saint jean d'arves;[6.272157591134693, 45.16598036515399];6.272157591;45.16598037;73530;73242
